Datetime,Open,High,Low,Close,Adj Close,Volume
2020-10-06 13:33:00+05:30,11589.5,11589.7001953125,11572.599609375,11581.7001953125,11581.7001953125,0
2020-10-06 13:35:00+05:30,11581.9501953125,11581.9501953125,11575.25,11580.0,11580.0,0
2020-10-06 13:37:00+05:30,11580.25,11585.0498046875,11577.0,11584.5,11584.5,0
2020-10-06 13:39:00+05:30,11584.7998046875,11585.0,11578.4501953125,11580.4501953125,11580.4501953125,0
2020-10-06 13:41:00+05:30,11580.650390625,11584.0,11579.7998046875,11582.150390625,11582.150390625,0
2020-10-06 13:43:00+05:30,11581.900390625,11588.849609375,11581.25,11587.900390625,11587.900390625,0
2020-10-06 13:45:00+05:30,11587.7998046875,11589.0498046875,11585.7998046875,11587.599609375,11587.599609375,0
2020-10-06 13:47:00+05:30,11587.5,11593.0,11587.349609375,11591.4501953125,11591.4501953125,0
2020-10-06 13:49:00+05:30,11591.650390625,11594.900390625,11590.9501953125,11591.349609375,11591.349609375,0
2020-10-06 13:51:00+05:30,11590.849609375,11596.2998046875,11589.9501953125,11596.25,11596.25,0
2020-10-06 13:53:00+05:30,11595.7998046875,11600.2998046875,11591.099609375,11592.900390625,11592.900390625,0
2020-10-06 13:55:00+05:30,11592.0498046875,11598.650390625,11591.2998046875,11597.900390625,11597.900390625,0
2020-10-06 13:57:00+05:30,11597.650390625,11598.2001953125,11590.599609375,11590.9501953125,11590.9501953125,0
2020-10-06 13:59:00+05:30,11591.0498046875,11592.849609375,11587.7001953125,11592.599609375,11592.599609375,0
2020-10-06 14:01:00+05:30,11592.650390625,11600.650390625,11591.650390625,11599.849609375,11599.849609375,0
2020-10-06 14:03:00+05:30,11599.9501953125,11606.599609375,11598.2001953125,11606.400390625,11606.400390625,0
2020-10-06 14:05:00+05:30,11606.2001953125,11610.4501953125,11601.400390625,11601.400390625,11601.400390625,0
2020-10-06 14:07:00+05:30,11601.4501953125,11604.5,11598.349609375,11598.9501953125,11598.9501953125,0
2020-10-06 14:09:00+05:30,11598.5,11602.5,11598.4501953125,11601.25,11601.25,0
2020-10-06 14:11:00+05:30,11601.0498046875,11602.0,11598.7001953125,11601.900390625,11601.900390625,0
2020-10-06 14:13:00+05:30,11601.4501953125,11601.7001953125,11594.099609375,11596.7998046875,11596.7998046875,0
2020-10-06 14:15:00+05:30,11596.5,11600.5498046875,11596.400390625,11597.9501953125,11597.9501953125,0
2020-10-06 14:17:00+05:30,11598.099609375,11607.25,11596.650390625,11604.7001953125,11604.7001953125,0
2020-10-06 14:19:00+05:30,11604.900390625,11606.650390625,11602.9501953125,11604.25,11604.25,0
2020-10-06 14:21:00+05:30,11603.849609375,11609.2001953125,11603.849609375,11607.75,11607.75,0
2020-10-06 14:23:00+05:30,11607.5,11607.5,11604.7001953125,11604.7001953125,11604.7001953125,0
2020-10-06 14:25:00+05:30,11604.349609375,11605.5,11596.75,11601.599609375,11601.599609375,0
2020-10-06 14:27:00+05:30,11602.0498046875,11614.5,11601.9501953125,11607.75,11607.75,0
2020-10-06 14:29:00+05:30,11606.900390625,11633.5,11606.2998046875,11631.4501953125,11631.4501953125,0
2020-10-06 14:31:00+05:30,11631.7998046875,11634.25,11624.349609375,11629.849609375,11629.849609375,0
2020-10-06 14:33:00+05:30,11630.650390625,11638.150390625,11627.150390625,11637.400390625,11637.400390625,0
2020-10-06 14:35:00+05:30,11638.400390625,11645.2998046875,11633.7998046875,11636.599609375,11636.599609375,0
2020-10-06 14:37:00+05:30,11636.349609375,11642.099609375,11635.349609375,11641.2998046875,11641.2998046875,0
2020-10-06 14:39:00+05:30,11640.0498046875,11649.7001953125,11639.900390625,11647.7001953125,11647.7001953125,0
2020-10-06 14:41:00+05:30,11646.849609375,11646.849609375,11634.849609375,11638.75,11638.75,0
2020-10-06 14:43:00+05:30,11639.2998046875,11640.849609375,11634.9501953125,11639.650390625,11639.650390625,0
2020-10-06 14:45:00+05:30,11636.849609375,11641.4501953125,11636.849609375,11640.0,11640.0,0
2020-10-06 14:47:00+05:30,11637.5,11646.599609375,11637.2001953125,11646.400390625,11646.400390625,0
2020-10-06 14:49:00+05:30,11646.75,11649.599609375,11637.7001953125,11638.349609375,11638.349609375,0
2020-10-06 14:51:00+05:30,11638.75,11641.9501953125,11638.599609375,11641.0,11641.0,0
2020-10-06 14:53:00+05:30,11641.150390625,11641.9501953125,11638.7998046875,11639.150390625,11639.150390625,0
2020-10-06 14:55:00+05:30,11639.7001953125,11646.650390625,11638.150390625,11643.099609375,11643.099609375,0
2020-10-06 14:57:00+05:30,11642.75,11649.400390625,11642.349609375,11645.9501953125,11645.9501953125,0
2020-10-06 14:59:00+05:30,11645.2998046875,11658.349609375,11643.599609375,11656.9501953125,11656.9501953125,0
2020-10-06 15:01:00+05:30,11656.150390625,11658.349609375,11653.0,11653.2998046875,11653.2998046875,0
2020-10-06 15:03:00+05:30,11653.25,11655.5,11650.349609375,11654.5,11654.5,0
2020-10-06 15:05:00+05:30,11655.0498046875,11656.7998046875,11653.2998046875,11654.5498046875,11654.5498046875,0
2020-10-06 15:07:00+05:30,11654.5498046875,11654.599609375,11650.2001953125,11652.599609375,11652.599609375,0
2020-10-06 15:09:00+05:30,11652.599609375,11659.349609375,11652.599609375,11658.5498046875,11658.5498046875,0
2020-10-06 15:11:00+05:30,11658.0,11663.75,11656.650390625,11663.75,11663.75,0
2020-10-06 15:13:00+05:30,11663.599609375,11665.75,11662.0,11662.25,11662.25,0
2020-10-06 15:15:00+05:30,11663.150390625,11664.349609375,11658.7001953125,11662.7998046875,11662.7998046875,0
2020-10-06 15:17:00+05:30,11662.599609375,11663.75,11660.0498046875,11662.650390625,11662.650390625,0
2020-10-06 15:19:00+05:30,11661.9501953125,11668.099609375,11661.900390625,11667.150390625,11667.150390625,0
2020-10-06 15:21:00+05:30,11666.25,11679.400390625,11665.4501953125,11668.2001953125,11668.2001953125,0
2020-10-06 15:23:00+05:30,11669.2001953125,11672.25,11668.9501953125,11670.7001953125,11670.7001953125,0
2020-10-06 15:25:00+05:30,11670.900390625,11670.900390625,11664.4501953125,11664.9501953125,11664.9501953125,0
2020-10-06 15:27:00+05:30,11664.5,11665.9501953125,11662.349609375,11662.849609375,11662.849609375,0
2020-10-06 15:29:00+05:30,11662.0,11664.7998046875,11659.650390625,11661.7001953125,11661.7001953125,0
2020-10-07 09:15:00+05:30,11679.25,11679.25,11641.099609375,11660.2001953125,11660.2001953125,0
2020-10-07 09:17:00+05:30,11659.4501953125,11664.7001953125,11645.7001953125,11646.0,11646.0,0
2020-10-07 09:19:00+05:30,11644.5498046875,11649.400390625,11631.0,11639.099609375,11639.099609375,0
2020-10-07 09:21:00+05:30,11639.0498046875,11651.5,11636.0498046875,11648.9501953125,11648.9501953125,0
2020-10-07 09:23:00+05:30,11650.0,11653.900390625,11646.900390625,11650.099609375,11650.099609375,0
2020-10-07 09:25:00+05:30,11649.4501953125,11656.2001953125,11642.7998046875,11653.099609375,11653.099609375,0
2020-10-07 09:27:00+05:30,11653.650390625,11653.650390625,11639.7001953125,11640.349609375,11640.349609375,0
2020-10-07 09:29:00+05:30,11640.900390625,11646.900390625,11637.2998046875,11646.25,11646.25,0
2020-10-07 09:31:00+05:30,11646.2998046875,11657.4501953125,11645.849609375,11652.5,11652.5,0
2020-10-07 09:33:00+05:30,11652.599609375,11662.599609375,11651.25,11661.9501953125,11661.9501953125,0
2020-10-07 09:35:00+05:30,11662.099609375,11667.599609375,11656.75,11662.5,11662.5,0
2020-10-07 09:37:00+05:30,11665.849609375,11671.25,11662.849609375,11670.0,11670.0,0
2020-10-07 09:39:00+05:30,11671.349609375,11689.150390625,11670.5,11684.900390625,11684.900390625,0
2020-10-07 09:41:00+05:30,11684.0,11685.9501953125,11673.4501953125,11680.849609375,11680.849609375,0
2020-10-07 09:43:00+05:30,11679.349609375,11684.599609375,11678.650390625,11684.599609375,11684.599609375,0
2020-10-07 09:45:00+05:30,11684.5498046875,11704.650390625,11684.5498046875,11703.099609375,11703.099609375,0
2020-10-07 09:47:00+05:30,11703.7998046875,11715.099609375,11700.349609375,11709.599609375,11709.599609375,0
2020-10-07 09:49:00+05:30,11709.75,11710.2998046875,11698.5498046875,11702.5,11702.5,0
2020-10-07 09:51:00+05:30,11702.900390625,11722.4501953125,11702.349609375,11714.7001953125,11714.7001953125,0
2020-10-07 09:53:00+05:30,11714.9501953125,11727.2998046875,11710.2998046875,11717.900390625,11717.900390625,0
2020-10-07 09:55:00+05:30,11718.4501953125,11731.849609375,11717.9501953125,11728.0498046875,11728.0498046875,0
2020-10-07 09:57:00+05:30,11729.0498046875,11736.25,11727.7998046875,11733.5498046875,11733.5498046875,0
2020-10-07 09:59:00+05:30,11734.099609375,11736.0498046875,11726.900390625,11733.25,11733.25,0
2020-10-07 10:01:00+05:30,11734.2998046875,11736.400390625,11721.25,11721.25,11721.25,0
2020-10-07 10:03:00+05:30,11721.9501953125,11734.349609375,11718.599609375,11728.9501953125,11728.9501953125,0
2020-10-07 10:05:00+05:30,11728.7998046875,11730.599609375,11722.349609375,11727.75,11727.75,0
2020-10-07 10:07:00+05:30,11728.349609375,11735.349609375,11726.349609375,11732.5,11732.5,0
2020-10-07 10:09:00+05:30,11732.7001953125,11735.25,11726.900390625,11729.900390625,11729.900390625,0
2020-10-07 10:11:00+05:30,11728.349609375,11733.25,11724.849609375,11725.7998046875,11725.7998046875,0
2020-10-07 10:13:00+05:30,11727.4501953125,11735.5,11719.650390625,11734.099609375,11734.099609375,0
2020-10-07 10:15:00+05:30,11733.5498046875,11734.900390625,11723.7998046875,11724.0498046875,11724.0498046875,0
2020-10-07 10:17:00+05:30,11724.2001953125,11731.2998046875,11722.650390625,11728.2998046875,11728.2998046875,0
2020-10-07 10:19:00+05:30,11727.599609375,11729.5498046875,11719.7998046875,11719.849609375,11719.849609375,0
2020-10-07 10:21:00+05:30,11719.4501953125,11735.75,11719.2001953125,11733.849609375,11733.849609375,0
2020-10-07 10:23:00+05:30,11734.0,11735.400390625,11725.900390625,11732.2998046875,11732.2998046875,0
2020-10-07 10:25:00+05:30,11734.2998046875,11743.2998046875,11734.2998046875,11741.75,11741.75,0
2020-10-07 10:27:00+05:30,11742.7001953125,11747.150390625,11738.0498046875,11741.0,11741.0,0
2020-10-07 10:29:00+05:30,11741.5,11744.0498046875,11737.849609375,11739.150390625,11739.150390625,0
2020-10-07 10:31:00+05:30,11739.099609375,11742.2998046875,11735.150390625,11738.5498046875,11738.5498046875,0
2020-10-07 10:33:00+05:30,11737.349609375,11739.75,11733.150390625,11735.150390625,11735.150390625,0
2020-10-07 10:35:00+05:30,11735.2998046875,11736.900390625,11729.650390625,11736.900390625,11736.900390625,0
2020-10-07 10:37:00+05:30,11735.5,11735.849609375,11729.25,11733.599609375,11733.599609375,0
2020-10-07 10:39:00+05:30,11734.150390625,11738.4501953125,11731.0498046875,11734.0498046875,11734.0498046875,0
2020-10-07 10:41:00+05:30,11734.5498046875,11737.349609375,11731.150390625,11731.5,11731.5,0
2020-10-07 10:43:00+05:30,11731.5,11736.849609375,11729.5,11735.7998046875,11735.7998046875,0
2020-10-07 10:45:00+05:30,11736.7001953125,11740.650390625,11733.0498046875,11740.650390625,11740.650390625,0
2020-10-07 10:47:00+05:30,11740.7001953125,11744.2001953125,11736.9501953125,11737.2998046875,11737.2998046875,0
2020-10-07 10:49:00+05:30,11738.0,11738.4501953125,11731.900390625,11733.400390625,11733.400390625,0
2020-10-07 10:51:00+05:30,11733.900390625,11734.5498046875,11726.0,11726.4501953125,11726.4501953125,0
2020-10-07 10:53:00+05:30,11726.7998046875,11726.9501953125,11719.400390625,11721.7001953125,11721.7001953125,0
2020-10-07 10:55:00+05:30,11724.5,11724.5,11711.5,11713.349609375,11713.349609375,0
2020-10-07 10:57:00+05:30,11713.650390625,11722.150390625,11709.650390625,11720.2998046875,11720.2998046875,0
2020-10-07 10:59:00+05:30,11720.599609375,11724.0498046875,11714.7001953125,11717.0498046875,11717.0498046875,0
2020-10-07 11:01:00+05:30,11717.5,11718.7001953125,11701.7001953125,11704.25,11704.25,0
2020-10-07 11:03:00+05:30,11704.849609375,11709.4501953125,11702.7998046875,11708.7001953125,11708.7001953125,0
2020-10-07 11:05:00+05:30,11707.9501953125,11707.9501953125,11704.349609375,11706.7998046875,11706.7998046875,0
2020-10-07 11:07:00+05:30,11707.5,11708.400390625,11702.75,11707.400390625,11707.400390625,0
2020-10-07 11:09:00+05:30,11707.75,11717.9501953125,11707.2001953125,11716.150390625,11716.150390625,0
2020-10-07 11:11:00+05:30,11715.900390625,11721.25,11712.9501953125,11716.5,11716.5,0
2020-10-07 11:13:00+05:30,11714.5498046875,11717.150390625,11710.25,11710.599609375,11710.599609375,0
2020-10-07 11:15:00+05:30,11711.349609375,11711.349609375,11704.599609375,11705.900390625,11705.900390625,0
2020-10-07 11:17:00+05:30,11706.5,11707.099609375,11697.7998046875,11699.0498046875,11699.0498046875,0
2020-10-07 11:19:00+05:30,11699.0,11699.7998046875,11691.099609375,11692.849609375,11692.849609375,0
2020-10-07 11:21:00+05:30,11692.599609375,11700.75,11689.7998046875,11700.2001953125,11700.2001953125,0
2020-10-07 11:23:00+05:30,11699.900390625,11705.5,11697.7998046875,11702.4501953125,11702.4501953125,0
2020-10-07 11:25:00+05:30,11701.849609375,11710.7998046875,11701.849609375,11708.900390625,11708.900390625,0
2020-10-07 11:27:00+05:30,11707.900390625,11716.0,11707.900390625,11711.599609375,11711.599609375,0
2020-10-07 11:29:00+05:30,11711.7998046875,11715.2001953125,11710.25,11715.2001953125,11715.2001953125,0
2020-10-07 11:31:00+05:30,11715.150390625,11719.25,11713.849609375,11715.849609375,11715.849609375,0
2020-10-07 11:33:00+05:30,11715.25,11722.349609375,11714.849609375,11720.5,11720.5,0
2020-10-07 11:35:00+05:30,11720.5498046875,11729.4501953125,11720.5498046875,11723.25,11723.25,0
2020-10-07 11:37:00+05:30,11723.099609375,11726.4501953125,11718.4501953125,11718.7998046875,11718.7998046875,0
2020-10-07 11:39:00+05:30,11719.099609375,11723.599609375,11711.400390625,11713.400390625,11713.400390625,0
2020-10-07 11:41:00+05:30,11713.7998046875,11718.7001953125,11713.7998046875,11718.2998046875,11718.2998046875,0
2020-10-07 11:43:00+05:30,11718.5498046875,11721.900390625,11714.75,11720.650390625,11720.650390625,0
2020-10-07 11:45:00+05:30,11719.4501953125,11720.4501953125,11714.75,11716.849609375,11716.849609375,0
2020-10-07 11:47:00+05:30,11716.900390625,11728.150390625,11716.7001953125,11726.5,11726.5,0
2020-10-07 11:49:00+05:30,11726.25,11727.650390625,11718.400390625,11719.7001953125,11719.7001953125,0
2020-10-07 11:51:00+05:30,11719.400390625,11721.650390625,11715.099609375,11718.4501953125,11718.4501953125,0
2020-10-07 11:53:00+05:30,11718.150390625,11723.7998046875,11717.599609375,11722.599609375,11722.599609375,0
2020-10-07 11:55:00+05:30,11722.9501953125,11727.099609375,11720.7998046875,11724.7998046875,11724.7998046875,0
2020-10-07 11:57:00+05:30,11724.650390625,11727.2001953125,11722.75,11723.25,11723.25,0
2020-10-07 11:59:00+05:30,11723.25,11723.9501953125,11717.5498046875,11720.2998046875,11720.2998046875,0
2020-10-07 12:01:00+05:30,11720.650390625,11725.650390625,11720.650390625,11724.599609375,11724.599609375,0
2020-10-07 12:03:00+05:30,11724.75,11727.099609375,11723.900390625,11725.5,11725.5,0
2020-10-07 12:05:00+05:30,11725.599609375,11735.400390625,11725.2001953125,11727.9501953125,11727.9501953125,0
2020-10-07 12:07:00+05:30,11727.650390625,11730.4501953125,11726.650390625,11728.25,11728.25,0
2020-10-07 12:09:00+05:30,11728.25,11728.25,11721.4501953125,11721.849609375,11721.849609375,0
2020-10-07 12:11:00+05:30,11721.650390625,11723.2998046875,11718.2001953125,11718.2001953125,11718.2001953125,0
2020-10-07 12:13:00+05:30,11719.0,11720.7001953125,11710.349609375,11711.25,11711.25,0
2020-10-07 12:15:00+05:30,11712.25,11720.849609375,11711.25,11720.349609375,11720.349609375,0
2020-10-07 12:17:00+05:30,11720.5498046875,11727.7998046875,11720.349609375,11723.5,11723.5,0
2020-10-07 12:19:00+05:30,11723.7998046875,11730.650390625,11723.4501953125,11727.5,11727.5,0
2020-10-07 12:21:00+05:30,11727.2998046875,11727.7998046875,11721.4501953125,11724.7001953125,11724.7001953125,0
2020-10-07 12:23:00+05:30,11724.849609375,11728.75,11724.650390625,11726.2001953125,11726.2001953125,0
2020-10-07 12:25:00+05:30,11725.900390625,11727.5,11723.650390625,11726.349609375,11726.349609375,0
2020-10-07 12:27:00+05:30,11726.9501953125,11727.7001953125,11722.349609375,11722.7998046875,11722.7998046875,0
2020-10-07 12:29:00+05:30,11722.599609375,11730.599609375,11722.599609375,11730.599609375,11730.599609375,0
2020-10-07 12:31:00+05:30,11730.400390625,11739.599609375,11730.400390625,11733.099609375,11733.099609375,0
2020-10-07 12:33:00+05:30,11733.5,11735.0,11731.0,11732.2001953125,11732.2001953125,0
2020-10-07 12:35:00+05:30,11732.650390625,11737.2998046875,11729.650390625,11737.2998046875,11737.2998046875,0
2020-10-07 12:37:00+05:30,11736.900390625,11737.2001953125,11732.2001953125,11733.9501953125,11733.9501953125,0
2020-10-07 12:39:00+05:30,11734.099609375,11738.5,11733.099609375,11737.349609375,11737.349609375,0
2020-10-07 12:41:00+05:30,11736.75,11738.150390625,11732.599609375,11733.150390625,11733.150390625,0
2020-10-07 12:43:00+05:30,11733.2001953125,11748.7001953125,11732.7998046875,11742.2001953125,11742.2001953125,0
2020-10-07 12:45:00+05:30,11741.9501953125,11746.75,11741.9501953125,11743.25,11743.25,0
2020-10-07 12:47:00+05:30,11742.900390625,11744.849609375,11740.599609375,11744.4501953125,11744.4501953125,0
2020-10-07 12:49:00+05:30,11744.150390625,11747.7998046875,11740.25,11740.7001953125,11740.7001953125,0
2020-10-07 12:51:00+05:30,11741.5498046875,11742.099609375,11733.7998046875,11734.0498046875,11734.0498046875,0
2020-10-07 12:53:00+05:30,11734.0498046875,11738.349609375,11733.2998046875,11737.599609375,11737.599609375,0
2020-10-07 12:55:00+05:30,11737.400390625,11743.0,11735.2998046875,11743.0,11743.0,0
2020-10-07 12:57:00+05:30,11742.7001953125,11746.650390625,11741.75,11746.0,11746.0,0
2020-10-07 12:59:00+05:30,11745.349609375,11750.900390625,11745.349609375,11746.4501953125,11746.4501953125,0
2020-10-07 13:01:00+05:30,11745.849609375,11746.25,11736.0498046875,11737.2001953125,11737.2001953125,0
2020-10-07 13:03:00+05:30,11737.7998046875,11738.849609375,11736.599609375,11738.0498046875,11738.0498046875,0
2020-10-07 13:05:00+05:30,11737.7998046875,11739.150390625,11722.7998046875,11724.349609375,11724.349609375,0
2020-10-07 13:07:00+05:30,11723.75,11730.2998046875,11722.5498046875,11726.75,11726.75,0
2020-10-07 13:09:00+05:30,11727.0,11731.4501953125,11725.5498046875,11726.2001953125,11726.2001953125,0
2020-10-07 13:11:00+05:30,11725.099609375,11733.5498046875,11724.400390625,11732.650390625,11732.650390625,0
2020-10-07 13:13:00+05:30,11732.349609375,11733.349609375,11723.150390625,11728.099609375,11728.099609375,0
2020-10-07 13:15:00+05:30,11728.2001953125,11729.9501953125,11725.75,11728.7001953125,11728.7001953125,0
2020-10-07 13:17:00+05:30,11728.650390625,11735.650390625,11727.849609375,11731.0,11731.0,0
2020-10-07 13:19:00+05:30,11730.4501953125,11740.7001953125,11729.2001953125,11738.75,11738.75,0
2020-10-07 13:21:00+05:30,11738.7998046875,11739.0,11734.75,11738.5,11738.5,0
2020-10-07 13:23:00+05:30,11738.2001953125,11744.650390625,11736.150390625,11744.650390625,11744.650390625,0
2020-10-07 13:25:00+05:30,11744.349609375,11745.099609375,11734.849609375,11737.150390625,11737.150390625,0
2020-10-07 13:27:00+05:30,11737.5,11740.349609375,11735.650390625,11736.5498046875,11736.5498046875,0
2020-10-07 13:29:00+05:30,11737.0498046875,11740.0,11735.599609375,11739.5,11739.5,0
2020-10-07 13:31:00+05:30,11739.2998046875,11743.150390625,11737.5498046875,11739.25,11739.25,0
2020-10-07 13:33:00+05:30,11738.2998046875,11738.349609375,11731.099609375,11734.2998046875,11734.2998046875,0
2020-10-07 13:35:00+05:30,11734.5498046875,11738.400390625,11733.2998046875,11734.5498046875,11734.5498046875,0
2020-10-07 13:37:00+05:30,11734.599609375,11735.75,11721.0498046875,11723.7998046875,11723.7998046875,0
2020-10-07 13:39:00+05:30,11723.9501953125,11731.25,11722.7998046875,11722.7998046875,11722.7998046875,0
2020-10-07 13:41:00+05:30,11721.400390625,11729.4501953125,11720.0,11729.4501953125,11729.4501953125,0
2020-10-07 13:43:00+05:30,11730.5498046875,11730.9501953125,11726.75,11728.7998046875,11728.7998046875,0
2020-10-07 13:45:00+05:30,11729.4501953125,11730.2001953125,11727.349609375,11729.099609375,11729.099609375,0
2020-10-07 13:47:00+05:30,11728.0,11738.150390625,11728.0,11737.5,11737.5,0
2020-10-07 13:49:00+05:30,11737.5498046875,11738.900390625,11733.7001953125,11737.7001953125,11737.7001953125,0
2020-10-07 13:51:00+05:30,11737.5,11740.4501953125,11736.7998046875,11739.2998046875,11739.2998046875,0
2020-10-07 13:53:00+05:30,11738.849609375,11739.400390625,11735.7998046875,11739.0,11739.0,0
2020-10-07 13:55:00+05:30,11739.099609375,11739.900390625,11734.849609375,11738.5498046875,11738.5498046875,0
2020-10-07 13:57:00+05:30,11738.25,11738.650390625,11734.650390625,11735.400390625,11735.400390625,0
2020-10-07 13:59:00+05:30,11735.25,11735.4501953125,11716.349609375,11719.4501953125,11719.4501953125,0
2020-10-07 14:01:00+05:30,11719.25,11719.4501953125,11707.25,11716.2998046875,11716.2998046875,0
2020-10-07 14:03:00+05:30,11716.25,11727.7001953125,11716.25,11726.599609375,11726.599609375,0
2020-10-07 14:05:00+05:30,11726.7001953125,11730.7998046875,11721.2998046875,11730.650390625,11730.650390625,0
2020-10-07 14:07:00+05:30,11729.599609375,11736.75,11729.099609375,11735.2998046875,11735.2998046875,0
2020-10-07 14:09:00+05:30,11735.9501953125,11743.25,11735.5498046875,11739.400390625,11739.400390625,0
2020-10-07 14:11:00+05:30,11739.0,11741.5498046875,11735.25,11736.900390625,11736.900390625,0
2020-10-07 14:13:00+05:30,11736.7998046875,11740.25,11734.2001953125,11737.349609375,11737.349609375,0
2020-10-07 14:15:00+05:30,11737.5,11752.2001953125,11736.7001953125,11751.650390625,11751.650390625,0
2020-10-07 14:17:00+05:30,11751.900390625,11752.099609375,11747.099609375,11747.400390625,11747.400390625,0
2020-10-07 14:19:00+05:30,11747.5,11747.7998046875,11742.650390625,11742.650390625,11742.650390625,0
2020-10-07 14:21:00+05:30,11742.4501953125,11746.75,11740.400390625,11746.25,11746.25,0
2020-10-07 14:23:00+05:30,11746.0,11749.150390625,11745.2001953125,11746.7001953125,11746.7001953125,0
2020-10-07 14:25:00+05:30,11746.400390625,11746.900390625,11743.900390625,11746.5498046875,11746.5498046875,0
2020-10-07 14:27:00+05:30,11745.25,11756.25,11745.25,11752.650390625,11752.650390625,0
2020-10-07 14:29:00+05:30,11752.2001953125,11755.400390625,11750.599609375,11751.0,11751.0,0
2020-10-07 14:31:00+05:30,11751.099609375,11760.599609375,11748.7001953125,11760.599609375,11760.599609375,0
2020-10-07 14:33:00+05:30,11760.75,11762.349609375,11755.4501953125,11756.650390625,11756.650390625,0
2020-10-07 14:35:00+05:30,11756.099609375,11760.0498046875,11748.4501953125,11752.5,11752.5,0
2020-10-07 14:37:00+05:30,11752.2998046875,11753.9501953125,11741.150390625,11742.7998046875,11742.7998046875,0
2020-10-07 14:39:00+05:30,11742.599609375,11750.7998046875,11742.599609375,11750.7998046875,11750.7998046875,0
2020-10-07 14:41:00+05:30,11750.75,11757.849609375,11750.400390625,11757.849609375,11757.849609375,0
2020-10-07 14:43:00+05:30,11756.9501953125,11759.7001953125,11754.849609375,11756.099609375,11756.099609375,0
2020-10-07 14:45:00+05:30,11756.25,11757.5,11728.5,11730.849609375,11730.849609375,0
2020-10-07 14:47:00+05:30,11731.2001953125,11736.849609375,11726.2998046875,11726.599609375,11726.599609375,0
2020-10-07 14:49:00+05:30,11724.2998046875,11737.7001953125,11723.349609375,11734.150390625,11734.150390625,0
2020-10-07 14:51:00+05:30,11733.650390625,11733.75,11720.9501953125,11728.650390625,11728.650390625,0
2020-10-07 14:53:00+05:30,11728.650390625,11729.099609375,11722.849609375,11724.9501953125,11724.9501953125,0
2020-10-07 14:55:00+05:30,11725.150390625,11734.099609375,11725.150390625,11729.7001953125,11729.7001953125,0
2020-10-07 14:57:00+05:30,11729.599609375,11731.5498046875,11724.599609375,11727.150390625,11727.150390625,0
2020-10-07 14:59:00+05:30,11727.0,11735.400390625,11720.5,11732.099609375,11732.099609375,0
2020-10-07 15:01:00+05:30,11732.599609375,11734.5,11727.7998046875,11729.400390625,11729.400390625,0
2020-10-07 15:03:00+05:30,11728.25,11733.5,11724.0,11729.849609375,11729.849609375,0
2020-10-07 15:05:00+05:30,11729.5498046875,11737.650390625,11729.25,11736.400390625,11736.400390625,0
2020-10-07 15:07:00+05:30,11736.5498046875,11741.400390625,11734.25,11741.400390625,11741.400390625,0
2020-10-07 15:09:00+05:30,11741.5,11741.599609375,11735.2998046875,11736.2001953125,11736.2001953125,0
2020-10-07 15:11:00+05:30,11736.75,11738.0498046875,11733.9501953125,11736.099609375,11736.099609375,0
2020-10-07 15:13:00+05:30,11736.0,11736.0498046875,11729.400390625,11733.400390625,11733.400390625,0
2020-10-07 15:15:00+05:30,11732.599609375,11739.2001953125,11730.0,11739.2001953125,11739.2001953125,0
2020-10-07 15:17:00+05:30,11738.599609375,11744.349609375,11737.5,11739.5,11739.5,0
2020-10-07 15:19:00+05:30,11739.900390625,11744.5,11736.75,11743.25,11743.25,0
2020-10-07 15:21:00+05:30,11743.0,11755.4501953125,11739.400390625,11741.5498046875,11741.5498046875,0
2020-10-07 15:23:00+05:30,11742.150390625,11745.25,11740.5498046875,11743.4501953125,11743.4501953125,0
2020-10-07 15:25:00+05:30,11743.2998046875,11750.75,11742.599609375,11750.150390625,11750.150390625,0
2020-10-07 15:27:00+05:30,11750.9501953125,11750.9501953125,11745.25,11746.150390625,11746.150390625,0
2020-10-07 15:29:00+05:30,11746.849609375,11749.2998046875,11743.650390625,11748.7001953125,11748.7001953125,0
2020-10-08 09:15:00+05:30,11835.400390625,11853.849609375,11825.7001953125,11848.7998046875,11848.7998046875,0
2020-10-08 09:17:00+05:30,11850.2001953125,11850.7001953125,11835.5,11839.5,11839.5,0
2020-10-08 09:19:00+05:30,11838.9501953125,11853.5498046875,11834.2998046875,11853.5498046875,11853.5498046875,0
2020-10-08 09:21:00+05:30,11852.0498046875,11859.2998046875,11848.7998046875,11855.400390625,11855.400390625,0
2020-10-08 09:23:00+05:30,11856.849609375,11858.099609375,11848.25,11852.400390625,11852.400390625,0
2020-10-08 09:25:00+05:30,11853.400390625,11861.150390625,11853.2001953125,11858.150390625,11858.150390625,0
2020-10-08 09:27:00+05:30,11858.849609375,11869.0498046875,11856.599609375,11868.900390625,11868.900390625,0
2020-10-08 09:29:00+05:30,11867.4501953125,11868.7001953125,11860.4501953125,11862.599609375,11862.599609375,0
2020-10-08 09:31:00+05:30,11861.900390625,11862.900390625,11854.2001953125,11862.5498046875,11862.5498046875,0
2020-10-08 09:33:00+05:30,11861.349609375,11865.650390625,11858.650390625,11862.2998046875,11862.2998046875,0
2020-10-08 09:35:00+05:30,11861.9501953125,11862.0498046875,11852.400390625,11860.2001953125,11860.2001953125,0
2020-10-08 09:37:00+05:30,11861.0498046875,11865.0498046875,11858.2001953125,11863.099609375,11863.099609375,0
